,Date,Price
3688,2011-04-04 00:00:00,597000
3689,2011-04-04 00:00:00,600000
3690,2011-04-04 00:00:00,610000
3691,2011-04-04 00:00:00,625000
3692,2011-04-04 00:00:00,750000
3693,2011-04-04 00:00:00,870000
3694,2011-04-05 00:00:00,505000
3695,2011-04-05 00:00:00,560000
3696,2011-04-05 00:00:00,705500
3697,2011-04-05 00:00:00,720000
3698,2011-04-05 00:00:00,720000
3699,2011-04-05 00:00:00,993000
3700,2011-04-06 00:00:00,370000
3701,2011-04-06 00:00:00,405000
3702,2011-04-06 00:00:00,410000
3703,2011-04-06 00:00:00,425000
3704,2011-04-06 00:00:00,433000
3705,2011-04-06 00:00:00,490000
3706,2011-04-06 00:00:00,530000
3707,2011-04-06 00:00:00,530000
3708,2011-04-06 00:00:00,550000
3709,2011-04-06 00:00:00,563000
3710,2011-04-06 00:00:00,610000
3711,2011-04-06 00:00:00,620000
3712,2011-04-06 00:00:00,685000
3713,2011-04-06 00:00:00,700000
3714,2011-04-06 00:00:00,1725000
3715,2011-04-07 00:00:00,397500
3716,2011-04-07 00:00:00,424000
3717,2011-04-07 00:00:00,450000
3718,2011-04-07 00:00:00,533420
3719,2011-04-07 00:00:00,741190
3720,2011-04-08 00:00:00,375000
3721,2011-04-08 00:00:00,376500
3722,2011-04-08 00:00:00,432000
3723,2011-04-08 00:00:00,585000
3724,2011-04-08 00:00:00,630000
3725,2011-04-08 00:00:00,748000
3726,2011-04-08 00:00:00,1455000
3727,2011-04-09 00:00:00,550000
3728,2011-04-09 00:00:00,578000
3729,2011-04-09 00:00:00,870000
3730,2011-04-11 00:00:00,537500
3731,2011-04-11 00:00:00,560000
3732,2011-04-11 00:00:00,755000
3733,2011-04-12 00:00:00,384000
3734,2011-04-12 00:00:00,385000
3735,2011-04-12 00:00:00,410000
3736,2011-04-12 00:00:00,427000
3737,2011-04-12 00:00:00,500000
3738,2011-04-12 00:00:00,515000
3739,2011-04-12 00:00:00,615000
3740,2011-04-12 00:00:00,630000
3741,2011-04-13 00:00:00,388000
3742,2011-04-13 00:00:00,490000
3743,2011-04-13 00:00:00,502000
3744,2011-04-13 00:00:00,620000
3745,2011-04-13 00:00:00,650000
3746,2011-04-13 00:00:00,665000
3747,2011-04-13 00:00:00,735000
3748,2011-04-14 00:00:00,428650
3749,2011-04-14 00:00:00,580000
3750,2011-04-15 00:00:00,390000
3751,2011-04-15 00:00:00,520000
3752,2011-04-15 00:00:00,545000
3753,2011-04-15 00:00:00,600000
3754,2011-04-15 00:00:00,655000
3755,2011-04-15 00:00:00,950000
3756,2011-04-15 00:00:00,1000000
3757,2011-04-16 00:00:00,503000
3758,2011-04-16 00:00:00,540000
3759,2011-04-16 00:00:00,997000
3760,2011-04-16 00:00:00,1100000
3761,2011-04-18 00:00:00,390000
3762,2011-04-18 00:00:00,403000
3763,2011-04-18 00:00:00,480000
3764,2011-04-18 00:00:00,486000
3765,2011-04-18 00:00:00,532000
3766,2011-04-18 00:00:00,635000
3767,2011-04-18 00:00:00,642000
3768,2011-04-19 00:00:00,420000
3769,2011-04-19 00:00:00,437000
3770,2011-04-19 00:00:00,460000
3771,2011-04-19 00:00:00,580000
3772,2011-04-19 00:00:00,1150000
3773,2011-04-20 00:00:00,316000
3774,2011-04-20 00:00:00,510000
3775,2011-04-20 00:00:00,567000
3776,2011-04-20 00:00:00,652500
3777,2011-04-21 00:00:00,440000
3778,2011-04-21 00:00:00,512000
3779,2011-04-21 00:00:00,540000
3780,2011-04-21 00:00:00,540500
3781,2011-04-21 00:00:00,550000
3782,2011-04-21 00:00:00,670000
3783,2011-04-21 00:00:00,924000
3784,2011-04-27 00:00:00,437000
3785,2011-04-27 00:00:00,440000
3786,2011-04-27 00:00:00,475000
3787,2011-04-27 00:00:00,490000
3788,2011-04-27 00:00:00,545000
3789,2011-04-27 00:00:00,626000
3790,2011-04-27 00:00:00,665000
3791,2011-04-28 00:00:00,375000
3792,2011-04-28 00:00:00,427000
3793,2011-04-28 00:00:00,440000
3794,2011-04-28 00:00:00,485000
3795,2011-04-28 00:00:00,612000
3796,2011-04-29 00:00:00,360000
3797,2011-04-29 00:00:00,430000
3798,2011-04-29 00:00:00,465000
3799,2011-04-29 00:00:00,470000
3800,2011-04-29 00:00:00,471000
3801,2011-04-29 00:00:00,477500
3802,2011-04-29 00:00:00,521000
3803,2011-04-29 00:00:00,535000
3804,2011-04-29 00:00:00,640000
3805,2011-04-29 00:00:00,675000
3806,2011-04-29 00:00:00,686000
3807,2011-04-30 00:00:00,527500
3808,2011-04-30 00:00:00,701000
3809,2011-04-30 00:00:00,750000
3810,2011-04-30 00:00:00,845000
3811,2011-05-02 00:00:00,513500
3812,2011-05-02 00:00:00,580000
3813,2011-05-02 00:00:00,625000
3814,2011-05-02 00:00:00,661800
3815,2011-05-02 00:00:00,785000
3816,2011-05-02 00:00:00,1100000
3817,2011-05-03 00:00:00,425000
3818,2011-05-03 00:00:00,432500
3819,2011-05-03 00:00:00,449000
3820,2011-05-03 00:00:00,470000
3821,2011-05-03 00:00:00,515000
3822,2011-05-03 00:00:00,685000
3823,2011-05-03 00:00:00,757000
3824,2011-05-03 00:00:00,780000
3825,2011-05-03 00:00:00,1005000
3826,2011-05-03 00:00:00,1110000
3827,2011-05-04 00:00:00,435000
3828,2011-05-04 00:00:00,462500
3829,2011-05-04 00:00:00,485000
3830,2011-05-04 00:00:00,491000
3831,2011-05-04 00:00:00,503000
3832,2011-05-04 00:00:00,505000
3833,2011-05-04 00:00:00,530000
3834,2011-05-04 00:00:00,570000
3835,2011-05-04 00:00:00,760000
3836,2011-05-04 00:00:00,835000
3837,2011-05-05 00:00:00,349950
3838,2011-05-05 00:00:00,395000
3839,2011-05-05 00:00:00,399000
3840,2011-05-05 00:00:00,407000
3841,2011-05-05 00:00:00,500000
3842,2011-05-05 00:00:00,1330000
3843,2011-05-06 00:00:00,409000
3844,2011-05-06 00:00:00,422500
3845,2011-05-06 00:00:00,454000
3846,2011-05-06 00:00:00,500000
3847,2011-05-06 00:00:00,535000
3848,2011-05-06 00:00:00,690000
3849,2011-05-06 00:00:00,844000
3850,2011-05-06 00:00:00,2000000
3851,2011-05-07 00:00:00,715500
3852,2011-05-07 00:00:00,735000
3853,2011-05-08 00:00:00,611000
3854,2011-05-09 00:00:00,410000
3855,2011-05-09 00:00:00,429000
3856,2011-05-09 00:00:00,480000
3857,2011-05-09 00:00:00,492000
3858,2011-05-09 00:00:00,635000
3859,2011-05-09 00:00:00,649000
3860,2011-05-10 00:00:00,374500
3861,2011-05-10 00:00:00,397000
3862,2011-05-10 00:00:00,432000
3863,2011-05-10 00:00:00,555000
3864,2011-05-10 00:00:00,590000
3865,2011-05-10 00:00:00,750000
3866,2011-05-11 00:00:00,393500
3867,2011-05-11 00:00:00,396000
3868,2011-05-11 00:00:00,630000
3869,2011-05-12 00:00:00,363000
3870,2011-05-12 00:00:00,410000
3871,2011-05-12 00:00:00,580000
3872,2011-05-13 00:00:00,442000
3873,2011-05-13 00:00:00,445000
3874,2011-05-13 00:00:00,570000
3875,2011-05-13 00:00:00,585000
3876,2011-05-13 00:00:00,730000
3877,2011-05-13 00:00:00,1330000
3878,2011-05-14 00:00:00,417000
3879,2011-05-14 00:00:00,610000
3880,2011-05-16 00:00:00,442000
3881,2011-05-16 00:00:00,445000
3882,2011-05-16 00:00:00,458500
3883,2011-05-16 00:00:00,494700
3884,2011-05-16 00:00:00,505000
3885,2011-05-16 00:00:00,505000
3886,2011-05-16 00:00:00,512000
3887,2011-05-16 00:00:00,517000
3888,2011-05-16 00:00:00,855500
3889,2011-05-17 00:00:00,370000
3890,2011-05-17 00:00:00,427000
3891,2011-05-17 00:00:00,460000
3892,2011-05-17 00:00:00,515000
3893,2011-05-17 00:00:00,580000
3894,2011-05-17 00:00:00,620000
3895,2011-05-18 00:00:00,530000
3896,2011-05-19 00:00:00,425000
3897,2011-05-19 00:00:00,631000
3898,2011-05-20 00:00:00,325000
3899,2011-05-20 00:00:00,409000
3900,2011-05-20 00:00:00,559950
3901,2011-05-20 00:00:00,585000
3902,2011-05-20 00:00:00,805000
3903,2011-05-20 00:00:00,815000
3904,2011-05-21 00:00:00,344500
3905,2011-05-21 00:00:00,830000
3906,2011-05-23 00:00:00,478000
3907,2011-05-23 00:00:00,487000
3908,2011-05-23 00:00:00,597000
3909,2011-05-23 00:00:00,685000
3910,2011-05-24 00:00:00,435000
3911,2011-05-24 00:00:00,560000
3912,2011-05-24 00:00:00,602500
3913,2011-05-24 00:00:00,605000
3914,2011-05-24 00:00:00,1090000
3915,2011-05-25 00:00:00,385000
3916,2011-05-25 00:00:00,455000
3917,2011-05-25 00:00:00,484500
3918,2011-05-25 00:00:00,520000
3919,2011-05-25 00:00:00,535000
3920,2011-05-25 00:00:00,562000
3921,2011-05-25 00:00:00,615000
3922,2011-05-25 00:00:00,670000
3923,2011-05-25 00:00:00,715678
3924,2011-05-26 00:00:00,464000
3925,2011-05-26 00:00:00,472000
3926,2011-05-26 00:00:00,516000
3927,2011-05-26 00:00:00,520000
3928,2011-05-26 00:00:00,580000
3929,2011-05-26 00:00:00,586000
3930,2011-05-27 00:00:00,335000
3931,2011-05-27 00:00:00,455000
3932,2011-05-27 00:00:00,510000
3933,2011-05-27 00:00:00,1475000
3934,2011-05-28 00:00:00,410000
3935,2011-05-28 00:00:00,760000
3936,2011-05-30 00:00:00,455000
3937,2011-05-30 00:00:00,467000
3938,2011-05-30 00:00:00,480000
3939,2011-05-30 00:00:00,520000
3940,2011-05-30 00:00:00,550000
3941,2011-05-30 00:00:00,817000
3942,2011-05-31 00:00:00,425000
3943,2011-05-31 00:00:00,475000
3944,2011-05-31 00:00:00,733000
3945,2011-05-31 00:00:00,1350000
3946,2011-06-01 00:00:00,345000
3947,2011-06-01 00:00:00,370000
3948,2011-06-01 00:00:00,375000
3949,2011-06-01 00:00:00,430000
3950,2011-06-01 00:00:00,455000
3951,2011-06-01 00:00:00,515000
3952,2011-06-01 00:00:00,575000
3953,2011-06-01 00:00:00,595000
3954,2011-06-01 00:00:00,692500
3955,2011-06-01 00:00:00,770000
3956,2011-06-02 00:00:00,375000
3957,2011-06-02 00:00:00,645000
3958,2011-06-03 00:00:00,384000
3959,2011-06-03 00:00:00,552000
3960,2011-06-03 00:00:00,580000
3961,2011-06-03 00:00:00,650000
3962,2011-06-06 00:00:00,377000
3963,2011-06-06 00:00:00,380000
3964,2011-06-06 00:00:00,487000
3965,2011-06-06 00:00:00,635000
3966,2011-06-06 00:00:00,4150000
3967,2011-06-07 00:00:00,375000
3968,2011-06-07 00:00:00,731000
3969,2011-06-07 00:00:00,900000
3970,2011-06-08 00:00:00,252500
3971,2011-06-08 00:00:00,255500
3972,2011-06-08 00:00:00,261000
3973,2011-06-08 00:00:00,620000
3974,2011-06-08 00:00:00,660000
3975,2011-06-08 00:00:00,800000
3976,2011-06-09 00:00:00,363500
3977,2011-06-09 00:00:00,388600
3978,2011-06-09 00:00:00,430000
3979,2011-06-09 00:00:00,790000
3980,2011-06-09 00:00:00,819990
3981,2011-06-10 00:00:00,445000
3982,2011-06-10 00:00:00,450000
3983,2011-06-10 00:00:00,498000
3984,2011-06-10 00:00:00,590000
3985,2011-06-11 00:00:00,500000
3986,2011-06-11 00:00:00,841000
3987,2011-06-14 00:00:00,380000
3988,2011-06-14 00:00:00,386990
3989,2011-06-14 00:00:00,500000
3990,2011-06-14 00:00:00,505000
3991,2011-06-14 00:00:00,530000
3992,2011-06-14 00:00:00,565000
3993,2011-06-14 00:00:00,595000
3994,2011-06-14 00:00:00,660000
3995,2011-06-14 00:00:00,900000
3996,2011-06-14 00:00:00,1080000
3997,2011-06-15 00:00:00,443000
3998,2011-06-15 00:00:00,545000
3999,2011-06-15 00:00:00,610000
4000,2011-06-15 00:00:00,805000
4001,2011-06-15 00:00:00,1300000
4002,2011-06-16 00:00:00,415000
4003,2011-06-16 00:00:00,433000
4004,2011-06-16 00:00:00,531000
4005,2011-06-16 00:00:00,605000
4006,2011-06-16 00:00:00,605000
4007,2011-06-16 00:00:00,800000
4008,2011-06-17 00:00:00,528000
4009,2011-06-17 00:00:00,660000
4010,2011-06-17 00:00:00,660000
4011,2011-06-17 00:00:00,755000
4012,2011-06-18 00:00:00,385000
4013,2011-06-18 00:00:00,456000
4014,2011-06-18 00:00:00,622500
4015,2011-06-18 00:00:00,655000
4016,2011-06-18 00:00:00,840000
4017,2011-06-20 00:00:00,385000
4018,2011-06-20 00:00:00,412000
4019,2011-06-20 00:00:00,425000
4020,2011-06-20 00:00:00,500000
4021,2011-06-20 00:00:00,525000
4022,2011-06-20 00:00:00,536000
4023,2011-06-20 00:00:00,571000
4024,2011-06-20 00:00:00,640000
4025,2011-06-21 00:00:00,517000
4026,2011-06-21 00:00:00,525000
4027,2011-06-21 00:00:00,750000
4028,2011-06-23 00:00:00,386000
4029,2011-06-23 00:00:00,440000
4030,2011-06-23 00:00:00,529000
4031,2011-06-23 00:00:00,790000
4032,2011-06-23 00:00:00,860000
4033,2011-06-24 00:00:00,460000
4034,2011-06-27 00:00:00,375000
4035,2011-06-27 00:00:00,430000
4036,2011-06-27 00:00:00,458000
4037,2011-06-27 00:00:00,630000
4038,2011-06-27 00:00:00,642000
4039,2011-06-28 00:00:00,415000
4040,2011-06-28 00:00:00,443000
4041,2011-06-28 00:00:00,500000
4042,2011-06-28 00:00:00,530000
4043,2011-06-28 00:00:00,569000
4044,2011-06-28 00:00:00,570000
4045,2011-06-28 00:00:00,615000
4046,2011-06-28 00:00:00,875000
4047,2011-06-29 00:00:00,462000
4048,2011-06-29 00:00:00,490000
4049,2011-06-29 00:00:00,573500
4050,2011-06-29 00:00:00,590000
4051,2011-06-29 00:00:00,600000
4052,2011-06-29 00:00:00,600000
4053,2011-06-29 00:00:00,615000
4054,2011-06-29 00:00:00,630000
4055,2011-06-29 00:00:00,680000
4056,2011-06-29 00:00:00,750000
4057,2011-06-29 00:00:00,883500
4058,2011-06-30 00:00:00,410000
4059,2011-07-01 00:00:00,405000
4060,2011-07-01 00:00:00,445000
4061,2011-07-01 00:00:00,454000
4062,2011-07-01 00:00:00,582000
4063,2011-07-01 00:00:00,625000
4064,2011-07-01 00:00:00,670000
4065,2011-07-02 00:00:00,670000
4066,2011-07-03 00:00:00,572000
4067,2011-07-04 00:00:00,368000
4068,2011-07-04 00:00:00,410000
4069,2011-07-04 00:00:00,425000
4070,2011-07-04 00:00:00,434000
4071,2011-07-04 00:00:00,435000
4072,2011-07-04 00:00:00,437500
4073,2011-07-04 00:00:00,441000
4074,2011-07-04 00:00:00,455000
4075,2011-07-04 00:00:00,457500
4076,2011-07-04 00:00:00,505000
4077,2011-07-04 00:00:00,530000
4078,2011-07-04 00:00:00,570000
4079,2011-07-04 00:00:00,590000
4080,2011-07-04 00:00:00,611000
4081,2011-07-04 00:00:00,745000
4082,2011-07-04 00:00:00,761000
4083,2011-07-04 00:00:00,900000
4084,2011-07-05 00:00:00,515000
4085,2011-07-05 00:00:00,585000
4086,2011-07-06 00:00:00,460000
4087,2011-07-07 00:00:00,460000
4088,2011-07-07 00:00:00,507000
4089,2011-07-07 00:00:00,657000
4090,2011-07-07 00:00:00,665000
4091,2011-07-08 00:00:00,395000
4092,2011-07-08 00:00:00,530000
4093,2011-07-08 00:00:00,618000
4094,2011-07-08 00:00:00,820000
4095,2011-07-09 00:00:00,725000
4096,2011-07-09 00:00:00,895000
4097,2011-07-09 00:00:00,1030000
4098,2011-07-11 00:00:00,445000
4099,2011-07-11 00:00:00,565000
4100,2011-07-11 00:00:00,580000
4101,2011-07-12 00:00:00,530000
4102,2011-07-12 00:00:00,532000
4103,2011-07-12 00:00:00,618000
4104,2011-07-13 00:00:00,380000
4105,2011-07-13 00:00:00,420000
4106,2011-07-13 00:00:00,433500
4107,2011-07-13 00:00:00,550000
4108,2011-07-13 00:00:00,583500
4109,2011-07-13 00:00:00,638000
4110,2011-07-13 00:00:00,900000
4111,2011-07-14 00:00:00,449950
4112,2011-07-14 00:00:00,658000
4113,2011-07-14 00:00:00,671000
4114,2011-07-15 00:00:00,390000
4115,2011-07-15 00:00:00,442500
4116,2011-07-15 00:00:00,460000
4117,2011-07-15 00:00:00,510000
4118,2011-07-15 00:00:00,720000
4119,2011-07-16 00:00:00,595000
4120,2011-07-16 00:00:00,602500
4121,2011-07-16 00:00:00,606000
4122,2011-07-16 00:00:00,617250
4123,2011-07-16 00:00:00,640000
4124,2011-07-16 00:00:00,690000
4125,2011-07-18 00:00:00,395000
4126,2011-07-18 00:00:00,465000
4127,2011-07-18 00:00:00,467000
4128,2011-07-18 00:00:00,488500
4129,2011-07-18 00:00:00,530000
4130,2011-07-18 00:00:00,630000
4131,2011-07-19 00:00:00,350000
4132,2011-07-19 00:00:00,580000
4133,2011-07-20 00:00:00,526000
4134,2011-07-20 00:00:00,535000
4135,2011-07-20 00:00:00,590000
4136,2011-07-20 00:00:00,639950
4137,2011-07-20 00:00:00,680000
4138,2011-07-20 00:00:00,747000
4139,2011-07-20 00:00:00,1780000
4140,2011-07-21 00:00:00,433500
4141,2011-07-21 00:00:00,515000
4142,2011-07-22 00:00:00,415000
4143,2011-07-22 00:00:00,465000
4144,2011-07-22 00:00:00,465000
4145,2011-07-22 00:00:00,487000
4146,2011-07-22 00:00:00,650000
4147,2011-07-22 00:00:00,695000
4148,2011-07-22 00:00:00,712000
4149,2011-07-22 00:00:00,795000
4150,2011-07-22 00:00:00,1200000
4151,2011-07-23 00:00:00,453000
4152,2011-07-23 00:00:00,655000
4153,2011-07-23 00:00:00,975000
4154,2011-07-25 00:00:00,394000
4155,2011-07-25 00:00:00,429000
4156,2011-07-25 00:00:00,435000
4157,2011-07-25 00:00:00,562000
4158,2011-07-25 00:00:00,645000
4159,2011-07-25 00:00:00,730000
4160,2011-07-26 00:00:00,315000
4161,2011-07-26 00:00:00,424000
4162,2011-07-26 00:00:00,425250
4163,2011-07-26 00:00:00,520000
4164,2011-07-26 00:00:00,557000
4165,2011-07-27 00:00:00,510000
4166,2011-07-27 00:00:00,566000
4167,2011-07-28 00:00:00,387500
4168,2011-07-28 00:00:00,395000
4169,2011-07-28 00:00:00,435000
4170,2011-07-28 00:00:00,507825
4171,2011-07-28 00:00:00,512000
4172,2011-07-28 00:00:00,525450
4173,2011-07-29 00:00:00,360000
4174,2011-07-29 00:00:00,482000
4175,2011-07-29 00:00:00,485000
4176,2011-07-29 00:00:00,599000
4177,2011-07-29 00:00:00,636000
4178,2011-07-30 00:00:00,434000
4179,2011-07-30 00:00:00,761000
4180,2011-07-30 00:00:00,850000
4181,2011-08-01 00:00:00,450000
4182,2011-08-01 00:00:00,680000
4183,2011-08-02 00:00:00,475000
4184,2011-08-03 00:00:00,390000
4185,2011-08-03 00:00:00,410000
4186,2011-08-03 00:00:00,440000
4187,2011-08-03 00:00:00,535500
4188,2011-08-03 00:00:00,550000
4189,2011-08-03 00:00:00,575000
4190,2011-08-03 00:00:00,610000
4191,2011-08-03 00:00:00,610803
4192,2011-08-03 00:00:00,635000
4193,2011-08-03 00:00:00,660000
4194,2011-08-03 00:00:00,710000
4195,2011-08-04 00:00:00,390000
4196,2011-08-04 00:00:00,480000
4197,2011-08-04 00:00:00,571000
4198,2011-08-04 00:00:00,671000
4199,2011-08-04 00:00:00,740000
4200,2011-08-05 00:00:00,365000
4201,2011-08-05 00:00:00,373000
4202,2011-08-05 00:00:00,420000
4203,2011-08-05 00:00:00,420000
4204,2011-08-05 00:00:00,422000
4205,2011-08-05 00:00:00,447500
4206,2011-08-05 00:00:00,450000
4207,2011-08-05 00:00:00,475000
4208,2011-08-05 00:00:00,477000
4209,2011-08-05 00:00:00,494000
4210,2011-08-05 00:00:00,499000
4211,2011-08-05 00:00:00,502000
4212,2011-08-05 00:00:00,553000
4213,2011-08-05 00:00:00,670000
4214,2011-08-05 00:00:00,725000
4215,2011-08-05 00:00:00,904000
4216,2011-08-08 00:00:00,412000
4217,2011-08-08 00:00:00,420000
4218,2011-08-08 00:00:00,499000
4219,2011-08-08 00:00:00,536000
4220,2011-08-08 00:00:00,545000
4221,2011-08-08 00:00:00,720000
4222,2011-08-09 00:00:00,461000
4223,2011-08-09 00:00:00,491000
4224,2011-08-09 00:00:00,513000
4225,2011-08-09 00:00:00,730000
4226,2011-08-10 00:00:00,416000
4227,2011-08-10 00:00:00,460000
4228,2011-08-11 00:00:00,521000
4229,2011-08-11 00:00:00,635000
4230,2011-08-11 00:00:00,688000
4231,2011-08-12 00:00:00,507500
4232,2011-08-12 00:00:00,525000
4233,2011-08-12 00:00:00,570000
4234,2011-08-12 00:00:00,850000
4235,2011-08-13 00:00:00,670000
4236,2011-08-13 00:00:00,1650000
4237,2011-08-15 00:00:00,410000
4238,2011-08-15 00:00:00,453500
4239,2011-08-15 00:00:00,528000
4240,2011-08-16 00:00:00,389000
4241,2011-08-16 00:00:00,415000
4242,2011-08-16 00:00:00,539950
4243,2011-08-16 00:00:00,748000
4244,2011-08-17 00:00:00,425000
4245,2011-08-17 00:00:00,520000
4246,2011-08-17 00:00:00,640000
4247,2011-08-17 00:00:00,650000
4248,2011-08-17 00:00:00,882500
4249,2011-08-18 00:00:00,473000
4250,2011-08-18 00:00:00,505000
4251,2011-08-18 00:00:00,520000
4252,2011-08-18 00:00:00,600000
4253,2011-08-18 00:00:00,652500
4254,2011-08-19 00:00:00,505000
4255,2011-08-19 00:00:00,595500
4256,2011-08-19 00:00:00,619950
4257,2011-08-19 00:00:00,649000
4258,2011-08-19 00:00:00,815000
4259,2011-08-20 00:00:00,395000
4260,2011-08-20 00:00:00,610000
4261,2011-08-20 00:00:00,650000
4262,2011-08-20 00:00:00,791000
4263,2011-08-20 00:00:00,800000
4264,2011-08-20 00:00:00,1000000
4265,2011-08-22 00:00:00,445000
4266,2011-08-22 00:00:00,455000
4267,2011-08-22 00:00:00,457500
4268,2011-08-22 00:00:00,475000
4269,2011-08-22 00:00:00,520000
4270,2011-08-23 00:00:00,327000
4271,2011-08-23 00:00:00,432000
4272,2011-08-23 00:00:00,435000
4273,2011-08-23 00:00:00,565000
4274,2011-08-23 00:00:00,755000
4275,2011-08-23 00:00:00,830000
4276,2011-08-24 00:00:00,372000
4277,2011-08-24 00:00:00,530000
4278,2011-08-24 00:00:00,575000
4279,2011-08-25 00:00:00,360000
4280,2011-08-25 00:00:00,362000
4281,2011-08-25 00:00:00,500000
4282,2011-08-25 00:00:00,579950
4283,2011-08-26 00:00:00,418000
4284,2011-08-26 00:00:00,435000
4285,2011-08-26 00:00:00,620000
4286,2011-08-26 00:00:00,700000
4287,2011-08-26 00:00:00,864000
4288,2011-08-27 00:00:00,586000
4289,2011-08-27 00:00:00,670000
4290,2011-08-27 00:00:00,735000
4291,2011-08-27 00:00:00,967000
4292,2011-08-29 00:00:00,440000
4293,2011-08-29 00:00:00,1175000
4294,2011-08-30 00:00:00,370000
4295,2011-08-30 00:00:00,380000
4296,2011-08-30 00:00:00,390000
4297,2011-08-30 00:00:00,550000
4298,2011-08-30 00:00:00,600000
4299,2011-08-30 00:00:00,820000
4300,2011-08-31 00:00:00,370000
4301,2011-08-31 00:00:00,517500
4302,2011-08-31 00:00:00,650000
4303,2011-08-31 00:00:00,685000
4304,2011-08-31 00:00:00,720250
4305,2011-08-31 00:00:00,930000
4306,2011-09-01 00:00:00,425000
4307,2011-09-01 00:00:00,429000
4308,2011-09-01 00:00:00,2500000
4309,2011-09-02 00:00:00,358000
4310,2011-09-02 00:00:00,425000
4311,2011-09-02 00:00:00,458000
4312,2011-09-02 00:00:00,527500
4313,2011-09-02 00:00:00,625000
4314,2011-09-03 00:00:00,372500
4315,2011-09-05 00:00:00,380000
4316,2011-09-05 00:00:00,427500
4317,2011-09-05 00:00:00,462000
4318,2011-09-05 00:00:00,665000
4319,2011-09-05 00:00:00,695000
4320,2011-09-05 00:00:00,765000
4321,2011-09-06 00:00:00,377000
4322,2011-09-07 00:00:00,360000
4323,2011-09-07 00:00:00,410000
4324,2011-09-07 00:00:00,429000
4325,2011-09-07 00:00:00,465000
4326,2011-09-07 00:00:00,468000
4327,2011-09-07 00:00:00,5425000
4328,2011-09-08 00:00:00,520000
4329,2011-09-08 00:00:00,745000
4330,2011-09-09 00:00:00,670000
4331,2011-09-09 00:00:00,782000
4332,2011-09-10 00:00:00,587500
4333,2011-09-12 00:00:00,439950
4334,2011-09-12 00:00:00,485000
4335,2011-09-12 00:00:00,555000
4336,2011-09-12 00:00:00,645000
4337,2011-09-13 00:00:00,530000
4338,2011-09-13 00:00:00,538000
4339,2011-09-13 00:00:00,617500
4340,2011-09-14 00:00:00,522000
4341,2011-09-15 00:00:00,512000
4342,2011-09-15 00:00:00,595000
4343,2011-09-16 00:00:00,477000
4344,2011-09-16 00:00:00,1200000
4345,2011-09-19 00:00:00,354000
4346,2011-09-19 00:00:00,415000
4347,2011-09-19 00:00:00,580000
4348,2011-09-19 00:00:00,585000
4349,2011-09-19 00:00:00,604000
4350,2011-09-19 00:00:00,720000
4351,2011-09-20 00:00:00,395000
4352,2011-09-20 00:00:00,407000
4353,2011-09-21 00:00:00,427000
4354,2011-09-21 00:00:00,444000
4355,2011-09-21 00:00:00,450000
4356,2011-09-21 00:00:00,469950
4357,2011-09-21 00:00:00,502000
4358,2011-09-21 00:00:00,551000
4359,2011-09-21 00:00:00,600000
4360,2011-09-22 00:00:00,405000
4361,2011-09-22 00:00:00,632500
4362,2011-09-23 00:00:00,390000
4363,2011-09-23 00:00:00,410000
4364,2011-09-23 00:00:00,430000
4365,2011-09-23 00:00:00,490000
4366,2011-09-23 00:00:00,830000
4367,2011-09-24 00:00:00,415000
4368,2011-09-24 00:00:00,485000
4369,2011-09-24 00:00:00,501000
4370,2011-09-24 00:00:00,585000
4371,2011-09-24 00:00:00,742000
4372,2011-09-24 00:00:00,835000
4373,2011-09-24 00:00:00,1250000
4374,2011-09-25 00:00:00,975000
4375,2011-09-26 00:00:00,450000
4376,2011-09-26 00:00:00,580000
4377,2011-09-27 00:00:00,470000
4378,2011-09-27 00:00:00,580000
4379,2011-09-27 00:00:00,612500
4380,2011-09-27 00:00:00,753000
4381,2011-09-28 00:00:00,390000
4382,2011-09-29 00:00:00,675000
4383,2011-09-29 00:00:00,680000
4384,2011-09-30 00:00:00,347000
4385,2011-09-30 00:00:00,395000
4386,2011-09-30 00:00:00,399000
4387,2011-09-30 00:00:00,440000
4388,2011-09-30 00:00:00,507500
4389,2011-09-30 00:00:00,605000
4390,2011-09-30 00:00:00,620000
4391,2011-09-30 00:00:00,675000
4392,2011-10-01 00:00:00,476000
4393,2011-10-01 00:00:00,560000
4394,2011-10-01 00:00:00,875000
4395,2011-10-01 00:00:00,1100000
4396,2011-10-04 00:00:00,415000
4397,2011-10-04 00:00:00,447500
4398,2011-10-04 00:00:00,490000
4399,2011-10-04 00:00:00,525000
4400,2011-10-04 00:00:00,530000
4401,2011-10-04 00:00:00,675000
4402,2011-10-04 00:00:00,777000
4403,2011-10-05 00:00:00,385000
4404,2011-10-05 00:00:00,422500
4405,2011-10-05 00:00:00,426500
4406,2011-10-05 00:00:00,455000
4407,2011-10-05 00:00:00,598000
4408,2011-10-05 00:00:00,617500
4409,2011-10-05 00:00:00,630000
4410,2011-10-05 00:00:00,2200000
4411,2011-10-06 00:00:00,365000
4412,2011-10-06 00:00:00,397000
4413,2011-10-06 00:00:00,500000
4414,2011-10-06 00:00:00,505000
4415,2011-10-06 00:00:00,550000
4416,2011-10-06 00:00:00,575000
4417,2011-10-06 00:00:00,605000
4418,2011-10-06 00:00:00,625000
4419,2011-10-07 00:00:00,423000
4420,2011-10-07 00:00:00,540000
4421,2011-10-07 00:00:00,555000
